PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerCustNum,SLCoitems,0,,,,NumSortedString,"ISNULL(CustNum,CoCustNum)",0
DerCustPo,SLCoitems,0,,,,String,"ISNULL(CustPo,CoCustPo)",0
DerCustSeq,SLCoitems,0,,,,Long Integer,"CASE
   WHEN CustNum IS NULL THEN CoCustSeq
   ELSE CustSeq
END",0
DerDescription,SLCoitems,0,,,,String,CASE WHEN CoOrigSite = ShipSite and ItmLanDescription is not null THEN ItmLanDescription ELSE Description END,0
DerDIFOT,SLCoitems,0,,,,Byte,CASE WHEN (DerInFull = 0) AND (DerOnTime = 0) THEN 0 ELSE 1 END,0
DerDomCurrCode,SLCoitems,0,,,,String,currp.curr_code,0
DerDomPriceConv,SLCoitems,0,,,Decimal,Decimal,"dbo.CurrCnvtSingleAmt2 (AdrCurrCode, 0, 0, 0, CoOrderDate, default, default, default, CoExchRate, default, default, default, ISNULL(PriceConv, 0))",0
DerDropShipAddress,SLCoitems,0,,,,String,"CASE WHEN CustNum IS NULL THEN 
dbo.FormatAddress(CoCustNum, CoCustSeq) 
ELSE
dbo.FormatAddress(CustNum, CustSeq)
END",0
DerDropShipCustAddr,SLCoitems,0,,,,String,"dbo.FormatAddress(CustNum,ISNULL(CustSeq,0))",0
DerDropShipFlag,SLCoitems,0,,,,Byte,"CASE WHEN ISNULL(CustNum,{''}) <> '' THEN 1 ELSE 0 END",0
